comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
som,2.0,14,0.7333277536415739,0.19091407376825645,0.9305485753304266,0.0004481886493418927,0.12439947394520734,0.5164031819793776,0.28584523965284164,0.06238884894103511,0.010976311071992362,0.9266348399869726,phosphorus_14,_,ChemProtect,layer,BaggingRegressor
som,2.0,15,0.7941641076579529,312.5369058784262,0.9836196336537624,0.00034594267620512126,0.09340557183336051,0.4536914065111297,0.6085205801402,0.11058584125084198,0.025554636932727175,0.8638595218164308,carbon_15,_,ChemProtect,layer,BaggingRegressor
som,2.0,15,0.7951244384737804,12.47227921676564,0.9826769193703521,0.0003443286748339825,0.09318742446056756,0.4526318167409573,0.6070993890565152,0.11020442269598606,0.024802998956135035,0.8649925783478789,nitrogen_15,_,ChemProtect,layer,BaggingRegressor
som,2.0,15,0.7970224633445043,0.26548470482806547,0.9222290572199865,0.00034113871706806,0.09656647928136407,0.4505302838383849,1.338620071582421,0.0901216649006581,0.0010310972261951498,0.9088472378731468,phosphorus_15,_,ChemProtect,layer,BaggingRegressor
som,3.0,2,0.8337915754385029,408.2357373166087,0.9323633308450258,0.00027934189001932284,0.08779839225159933,0.4076866744958646,0.2273101586634742,0.05652635856451155,0.0006904552236589308,0.9427831862118294,carbon_02,TrEBF,PhysProtect,layer,BaggingRegressor
som,3.0,2,0.8308832652275149,34.315991412741,0.9331253267943527,0.00028422980634031103,0.08856320794536576,0.411238051221534,0.2292902675497557,0.05786208883788031,0.0009552518821164539,0.9411826592800033,nitrogen_02,TrEBF,PhysProtect,layer,BaggingRegressor
som,3.0,2,0.8543249307128966,0.7469410052166991,0.9035617487095751,0.0002448320492220226,0.08447318231788635,0.3816740353850435,0.21414179038157982,0.02694556898793276,0.004604388529838843,0.9684500424822285,phosphorus_02,TrEBF,PhysProtect,layer,BaggingRegressor
som,3.0,3,0.7330489315660463,455.2020488423374,0.8753071391878146,0.0004486572578721911,0.0970168133705291,0.516673076939329,0.3234512046605053,0.07902726427657249,1.1697357167666784e-05,0.9209610383662599,carbon_03,TrDBF,PhysProtect,layer,BaggingRegressor
som,3.0,3,0.7340731263317877,37.86066556687683,0.8727569343011733,0.0004469359221314493,0.09683052529470239,0.5156809805182001,0.3228301256903059,0.07772955005116348,8.045590023939253e-05,0.9221899940485971,nitrogen_03,TrDBF,PhysProtect,layer,BaggingRegressor
som,3.0,3,0.7343235398878606,0.8750234810653934,0.8476313559866091,0.000446515059011999,0.09657248596982604,0.5154381244263363,0.3461320183233567,0.08451149509981956,0.003674557172740404,0.9118139477274401,phosphorus_03,TrDBF,PhysProtect,layer,BaggingRegressor
som,3.0,4,0.7840528425134492,534.9841105084947,0.8441799400032808,0.00036293639913706016,0.10746562172580384,0.46470114857459816,0.55158713045646,0.12136119833431892,0.018338909987819684,0.8602998916778614,carbon_04,TeENF,PhysProtect,layer,BaggingRegressor
som,3.0,4,0.7861044190114151,44.36973117918907,0.8443517421902352,0.00035948837140938636,0.10695392225640771,0.46248846578978037,0.5531632174830887,0.12034246093933128,0.01890665971907152,0.8607508793415972,nitrogen_04,TeENF,PhysProtect,layer,BaggingRegressor
som,3.0,4,0.7897527379239404,0.9947238302689131,0.8553190482924323,0.00035335674298497404,0.0995891261139046,0.4585272751713462,0.5406179634445265,0.11607430910352262,0.01344790694863561,0.8704777839478418,phosphorus_04,TeENF,PhysProtect,layer,BaggingRegressor
som,3.0,5,0.7574994973153373,568.5971188018033,0.7775615326692082,0.0004075638700582568,0.11727971494524358,0.49244340048848534,0.3669544651417165,0.041726234090431746,0.052269742898893586,0.9060040230106747,carbon_05,TeEBF,PhysProtect,layer,BaggingRegressor
som,3.0,5,0.7593091328466798,47.205966390901914,0.7770423423694798,0.00040452246580389956,0.11684130149037213,0.4906025551842553,0.365582720889773,0.03972352199495837,0.05387785618741055,0.9063986218176312,nitrogen_05,TeEBF,PhysProtect,layer,BaggingRegressor
som,3.0,5,0.7469448675189413,1.0767968057608819,0.7396091552327201,0.00042530274366564487,0.11187628287189709,0.5030458552468737,0.4231211150529402,0.02561793400744559,0.08663601234279801,0.8877460536497565,phosphorus_05,TeEBF,PhysProtect,layer,BaggingRegressor
som,3.0,6,0.8869457547495965,325.72307359641496,0.901543627919067,0.00019000713487462773,0.07985276151895994,0.3362354015424365,0.2085966155010234,0.00866339196717944,0.016629184797456405,0.9747074232353641,carbon_06,TeDBF,PhysProtect,layer,BaggingRegressor
som,3.0,6,0.8878062582576355,27.040091498886405,0.9013024628465762,0.00018856091049136887,0.07954828452540995,0.3349533426350071,0.20780124074947828,0.008221501251438904,0.017280377977229117,0.9744981207713319,nitrogen_06,TeDBF,PhysProtect,layer,BaggingRegressor
som,3.0,6,0.8463172530783339,0.6943926071478356,0.8846884670832533,0.0002582903309607833,0.08210934717494113,0.39202391116061536,0.2655903407467687,0.028717657513225397,0.011227943625867346,0.9600543988609074,phosphorus_06,TeDBF,PhysProtect,layer,BaggingRegressor
som,3.0,7,0.7857990178007441,506.4155185802214,0.9342544555076331,0.0003600016507550519,0.12750066794534132,0.46281851972372046,0.39799748579035904,0.03631615203827485,0.006318425914176525,0.9573654220475486,carbon_07,BoENF,PhysProtect,layer,BaggingRegressor
som,3.0,7,0.7871292421795684,42.07005054862632,0.9320866096793199,0.00035776597953013714,0.12710415100585745,0.4613791909269766,0.39675974525510965,0.035236236462552445,0.005490496902384865,0.9592732666350627,nitrogen_07,BoENF,PhysProtect,layer,BaggingRegressor
som,3.0,7,0.7655181516048191,0.8621531194651215,0.9425769484127383,0.00039408714015996794,0.12005845517306375,0.4842332582497622,0.4288927454252227,0.05192087678662565,0.011691963886154209,0.9363871593272202,phosphorus_07,BoENF,PhysProtect,layer,BaggingRegressor
som,3.0,8,0.7850101122565344,324.18643790417457,0.9797981569260442,0.00036132754242599257,0.10966045405369536,0.4636700203199099,0.5254887390227844,0.06709357064370472,0.027655496845263902,0.9052509325110314,carbon_08,BoDBF,PhysProtect,layer,BaggingRegressor
som,3.0,8,0.7829271486661327,27.14609317732667,0.9811741838532443,0.00036482832156952484,0.11019040486164394,0.4659107761512576,0.5280282432060798,0.06809583336597777,0.02888525832469947,0.9030189083093229,nitrogen_08,BoDBF,PhysProtect,layer,BaggingRegressor
som,3.0,8,0.7303146668327034,0.5488069746338434,0.92367916370743,0.00045325266078537235,0.10366755982447444,0.5193123656984268,0.9027626091457807,0.04479688976309893,0.00970974085231815,0.9454933693845828,phosphorus_08,BoDBF,PhysProtect,layer,BaggingRegressor
som,3.0,9,0.8720774257055643,196.63161944433776,0.8775378732316307,0.00021499592318392546,0.06215838658623816,0.35766265431889255,0.22983595376295443,0.0017615046525203118,0.028556290415909145,0.9696822049315704,carbon_09,BoDNF,PhysProtect,layer,BaggingRegressor
som,3.0,9,0.871254575363181,16.438584436996464,0.877689613789362,0.00021637886493583027,0.062357980222279286,0.35881112669037873,0.23057396831293095,0.001991513678231539,0.027829331211807022,0.9701791551099614,nitrogen_09,BoDNF,PhysProtect,layer,BaggingRegressor
som,3.0,9,0.7680855678702341,0.3614317482308217,0.8515995200848046,0.0003897721548399426,0.07147277140383533,0.48157494964934155,0.3646352421659608,0.021536513264094097,0.005456582573652489,0.9730069041622534,phosphorus_09,BoDNF,PhysProtect,layer,BaggingRegressor
som,3.0,10,0.8545357021904385,352.6284780514248,0.9098203107521129,0.00024447781144464124,0.0938516728133238,0.3813978209292254,0.25560965907567845,0.03849751267185063,0.002876858105084277,0.9586256292230652,carbon_10,C3G,PhysProtect,layer,BaggingRegressor
som,3.0,10,0.8550115099479446,29.337607418609466,0.9099207952735939,0.00024367813454126964,0.09369805460268525,0.38077354169119393,0.255191272303533,0.038410051972463145,0.0029215307244418354,0.958668417303095,nitrogen_10,C3G,PhysProtect,layer,BaggingRegressor
som,3.0,10,0.7908309203001909,0.6964330065619398,0.9140625252286079,0.0003515446717643851,0.10528621328573615,0.4573500625339513,0.338891669653826,0.07315414569237186,0.0005718166349790863,0.926274037672649,phosphorus_10,C3G,PhysProtect,layer,BaggingRegressor
som,3.0,11,0.8758409321111912,278.0184844267958,0.9494991962737855,0.0002086707023341324,0.10364700195433854,0.352362126070338,0.19067974261447748,0.06788632818212514,0.0004336236737647444,0.93168004814411,carbon_11,C4G,PhysProtect,layer,BaggingRegressor
som,3.0,11,0.877044019332942,23.055685147709543,0.949488593537435,0.00020664870700345885,0.10314361572714299,0.35065079590250187,0.18975366125729054,0.06573046476408317,0.0003874126335608616,0.933882122602356,nitrogen_11,C4G,PhysProtect,layer,BaggingRegressor
som,3.0,11,0.8587169162137505,0.4922831497158147,0.9565445894164448,0.00023745056098529326,0.12041227683517326,0.37587642089688134,0.1968283364979757,0.09286286172709482,0.0029506932876696163,0.9041864449852355,phosphorus_11,C4G,PhysProtect,layer,BaggingRegressor
